survived,pclass,sex,age,sibsp,parch,fare,embarked
0,1,female,-0.3303837181582764,1,2,2.2313562836561327,S
0,3,male,-0.40185438418925695,0,0,-0.5186078578720063,S
0,3,female,-0.6162663822821985,0,0,-0.5194839947617944,Q
0,3,female,-0.5805310492667083,0,0,-0.5217948536326767,Q
0,3,female,0.5272642742134903,0,0,-0.48433330622498677,S
1,1,female,-0.9736197124371013,0,0,0.9869740853871052,S
0,1,male,-0.8306783803751403,1,0,1.4154777170739035,C
1,2,female,0.24138161008956807,0,2,-0.1703683126955415,S
1,1,male,0.741676272306432,0,0,-0.15984701816751742,S
0,3,male,-0.11597172006533471,0,0,-0.236843764486239,S
1,3,male,-0.2589130521272958,0,0,0.4130049485184879,S
1,3,male,-0.04450105403435416,0,0,-0.5194839947617944,Q
1,1,male,0.45579360818250975,0,0,-0.16486854510134707,S
1,1,female,1.7422655967401597,1,0,0.4685612095517378,C
0,3,male,-0.40185438418925695,0,0,-0.524346745796383,S
0,1,male,1.2419709345232959,0,0,-0.016933405149404415,S
1,2,female,0.3128522761205486,0,0,-0.4668775221216741,S
0,3,male,-0.3303837181582764,0,0,-0.20575812156253154,Q
1,2,female,0.45579360818250975,1,0,-0.1703683126955415,S
0,3,male,0.1699109440585875,0,0,-0.5166948952305473,S
1,1,female,0.026969611996626397,0,0,1.1208814702892296,S
1,1,female,1.0275589364303541,0,1,0.44138183634188943,C
0,3,male,-0.3303837181582764,0,0,-0.5294467041985125,C
0,3,male,0.7774116053219222,0,0,-0.5194839947617944,Q
0,1,male,0.741676272306432,0,0,3.574814643051601,S
0,3,male,0.6702056062754514,0,0,-0.5161363101392413,S
0,2,male,-0.47332505022023746,2,1,-0.4477478957070849,S
1,2,female,-1.9742090368708292,1,1,-0.1703683126955415,S
0,3,male,-0.9021490464061208,1,1,-0.5294467041985125,C
1,3,female,-0.5805310492667083,0,2,-0.240032673209551,C
0,3,female,0.026969611996626397,0,0,-0.5020282106584818,S
1,2,female,-1.6168557067159264,0,2,-0.1655859060918942,S
0,1,male,1.0990296024613346,0,0,-0.15984701816751742,S
1,1,female,0.026969611996626397,0,0,1.368131891697795,C
0,3,male,-0.3303837181582764,0,0,-0.39035901646331733,S
1,1,female,-0.544795716251218,0,2,0.27917790804730475,C
1,1,female,0.45579360818250975,0,2,0.6904648759609725,S
0,3,female,-1.4739143746539654,4,2,-0.06945953335858349,S
0,3,female,-1.330973042592004,4,2,-0.06945953335858349,S
1,2,male,0.1699109440585875,1,0,-0.1703683126955415,S
0,1,male,1.4563829326162374,1,0,1.368131891697795,C
0,1,male,2.4569722570499652,0,0,-0.1703683126955415,S
1,2,female,-0.7592077143441597,1,0,-0.1703683126955415,S
1,2,male,0.026969611996626397,0,0,-0.4025541533026179,C
0,3,male,0.24138161008956807,1,1,-0.2751030173154174,S
1,2,male,-1.5453850406849459,1,1,0.03527517126129241,S
1,1,male,-0.9021490464061208,0,2,1.4534175051419582,C
0,2,male,-0.18744238609631528,0,0,-0.1703683126955415,S
0,3,male,-0.3303837181582764,0,0,-0.5179689283497589,Q
1,3,male,-0.544795716251218,0,0,-0.5295270486294538,C
1,3,female,-0.544795716251218,0,0,-0.5190057541014297,S
0,1,male,2.3140309249880042,0,0,-0.15984701816751742,S
1,1,female,1.3134416005542764,1,0,0.08979460654287166,C
0,1,male,0.741676272306432,0,0,3.684729650504547,C
1,1,female,0.6702056062754514,1,1,0.8559361444471693,S
1,3,female,0.45579360818250975,1,0,-0.33488309986100867,S
0,3,male,0.741676272306432,0,0,-0.5166948952305473,S
0,2,male,-0.11597172006533471,0,0,-0.40948864287790654,S
0,3,male,-0.40185438418925695,2,0,-0.20575812156253154,S
0,3,male,-0.7592077143441597,0,0,-0.5166948952305473,S
0,3,female,-0.04450105403435416,0,4,-0.26458172278739334,S
1,3,male,0.1699109440585875,0,0,-0.5174906876893942,S
1,2,male,2.3140309249880042,0,0,-0.4668775221216741,S
1,1,female,1.6707949307091792,2,0,0.31703926464705967,S
1,1,male,0.45579360818250975,0,0,-0.1629555824598882,S
0,3,male,-0.9736197124371013,0,0,-0.5137451068374177,S
0,3,male,-0.7592077143441597,0,0,-0.39035901646331733,S
1,2,female,0.3128522761205486,0,0,-0.4190534560852011,S
1,1,female,0.6702056062754514,1,0,0.4016075171006756,S
0,3,female,-0.5805310492667083,1,0,-0.39115672188480566,C
1,3,male,0.1699109440585875,0,0,-0.5161363101392413,S
1,2,female,-0.3303837181582764,1,1,-0.0938498070371847,S
1,1,female,0.6702056062754514,1,1,1.4534175051419582,C
0,2,male,1.7422655967401597,0,0,-0.1703683126955415,S
0,1,male,0.45579360818250975,0,0,0.09983766041053097,C
0,3,male,-0.3303837181582764,0,0,-0.5010717293377523,C
1,1,female,-0.8306783803751403,0,2,0.8559361444471693,S
0,2,male,1.2419709345232959,0,0,-0.3807942032560227,S
1,1,male,2.171089592926043,1,1,0.8473278125606041,C
0,3,male,0.3843229421515292,0,0,-0.5314400112709127,S
1,1,female,1.5993242646781987,1,0,0.8294741322278679,C
0,3,male,1.2419709345232959,0,0,-0.529048807969089,S
0,3,female,-0.5805310492667083,0,2,-0.5194839947617944,Q
0,2,male,0.5272642742134903,1,0,-0.1703683126955415,S
0,3,male,0.45579360818250975,1,1,-0.20575812156253154,S
1,2,female,-0.11597172006533471,0,0,-0.03646092779341709,S
0,3,male,1.384912266585257,0,0,-0.6677385994748607,S
1,1,male,1.384912266585257,1,0,0.42129572860657083,C
1,2,female,-0.40185438418925695,2,1,-0.1512386862809523,S
0,1,male,0.741676272306432,0,0,0.14335756050372137,S
0,3,male,1.0275589364303541,0,0,-0.5137451068374177,S
1,1,male,0.3843229421515292,0,0,-0.15984701816751742,C
0,3,male,0.45579360818250975,1,0,-0.3702729087279986,S
0,3,male,0.026969611996626397,0,0,-0.5166948952305473,S
1,1,male,-0.18744238609631528,0,0,-0.0842849938298901,S
1,2,female,-0.544795716251218,1,2,0.1276559631426266,C
1,1,female,0.741676272306432,0,0,2.2679416941740347,S
0,3,female,0.6702056062754514,1,5,-0.06945953335858349,S
0,3,male,-0.3303837181582764,0,0,-0.5328747332520068,S
1,2,female,-0.40185438418925695,1,2,0.5756871174734374,S
0,3,male,0.3128522761205486,1,1,-0.39227197910477624,S
0,3,female,-0.2589130521272958,1,0,-0.3597516141999746,S
1,2,female,-1.8312677048088681,2,1,0.07831683069411811,S
0,2,male,-0.2589130521272958,0,0,-0.4668775221216741,S
0,3,male,-0.18744238609631528,1,0,-0.3912351533531055,C
1,1,male,0.8846176043683931,1,0,0.3376036130427431,S
1,3,male,-0.6877370483131792,1,1,-0.3666057593443219,C
0,3,male,-0.6162663822821985,0,0,-0.5174906876893942,S
0,3,male,-0.6162663822821985,0,0,-0.3597516141999746,S
0,1,male,2.2425602589570235,0,0,-0.04945377005420611,S
0,2,male,1.9566775948331014,0,0,-0.43148771325468405,Q
1,1,female,-0.6162663822821985,0,0,0.8235745554416085,S
0,3,male,-0.2589130521272958,0,0,-0.5166948952305473,S
0,3,male,-0.3303837181582764,0,0,-0.5198034595229181,Q
1,1,male,3.6005029135456543,0,0,-0.0938498070371847,S
0,3,male,1.5278535986472181,0,0,-0.5327943888210656,S
1,1,male,0.1699109440585875,0,0,-0.0842849938298901,C
0,1,male,0.741676272306432,0,0,-0.6677385994748607,S
0,3,female,-1.4739143746539654,3,2,-0.13402202250782205,S
0,2,male,0.09844027802760695,1,1,-0.1655859060918942,S
0,3,female,0.8131469383374125,0,5,0.09146844885414819,S
0,3,male,-0.3303837181582764,1,0,-0.3597516141999746,S
0,3,female,-1.9742090368708292,3,2,-0.13402202250782205,S
1,3,male,-0.3303837181582764,0,0,0.4130049485184879,S
1,1,male,1.3134416005542764,1,0,0.8000623316154372,C
1,1,male,1.885206928802121,0,0,0.011363138243055909,C
0,3,male,-0.3303837181582764,0,0,-0.5233099200447122,S
1,3,female,-0.47332505022023746,0,0,-0.5233099200447122,S
1,2,female,-0.8306783803751403,0,1,-0.2277571919393091,S
0,3,male,-0.6162663822821985,0,0,-0.5064127210327056,S
1,3,female,-0.5805310492667083,0,0,-0.5179689283497589,Q
0,3,female,-0.8306783803751403,0,0,-0.5386136211763837,Q
0,2,male,-0.40185438418925695,2,0,0.7382889419974455,S
0,3,female,0.1699109440585875,1,1,-0.3712293900487281,Q
0,2,male,-0.47332505022023746,0,0,-0.4190534560852011,S
0,1,male,2.0281482608640817,0,2,1.4991698326377312,C
1,1,male,1.4563829326162374,2,0,1.8889359708349862,S
0,3,male,0.741676272306432,0,0,-0.5295270486294538,C
0,1,male,1.2419709345232959,0,0,-0.17825928359155957,S
0,3,male,0.45579360818250975,0,0,-0.524346745796383,S
1,3,male,-0.6877370483131792,1,0,-0.5161363101392413,S
0,2,male,0.1699109440585875,2,0,0.7382889419974455,S
0,3,male,-0.3303837181582764,0,0,-0.5190057541014297,S
0,3,male,0.9560882703993736,0,0,-0.5137451068374177,S
1,1,female,0.3843229421515292,1,0,0.32700197408377774,S
1,2,female,0.741676272306432,1,1,0.07831683069411811,S
0,1,male,0.09844027802760695,1,0,0.32700197408377774,S
0,2,male,2.8857962532358488,0,0,-0.4668775221216741,S
1,2,male,0.09844027802760695,0,0,-0.4190534560852011,S
0,3,male,-0.8306783803751403,0,0,-0.5190057541014297,S
0,3,male,-0.36611905117376664,0,0,-0.5137451068374177,S
1,3,female,-0.8306783803751403,0,0,-0.4794705551903982,S
0,3,female,0.9560882703993736,1,6,0.22944087936937277,S
1,1,male,0.45579360818250975,0,1,9.132927597810493,C
0,3,female,-0.5805310492667083,0,0,-0.5120712645261412,Q
1,1,male,-0.18744238609631528,0,0,0.8000623316154372,C
0,3,male,-0.6877370483131792,0,0,-0.4912677958002753,S
0,3,male,-1.1165610444990626,5,2,0.22944087936937277,S
0,2,male,2.171089592926043,1,1,0.07831683069411811,S
0,2,male,-0.3303837181582764,1,2,0.1276559631426266,C
0,3,male,-1.1165610444990626,4,1,0.09146844885414819,S
0,3,male,-0.7592077143441597,0,0,-0.4731749951373569,S
0,3,male,-0.8306783803751403,0,0,-0.5186078578720063,S
1,1,female,-1.0450903784680818,0,1,3.3750688229183843,S
1,1,male,0.09844027802760695,1,0,0.4226501061567237,S
1,3,female,-1.8312677048088681,0,1,-0.41108214075824184,C
0,1,male,2.171089592926043,0,0,-0.15984701816751742,S
0,2,male,1.5993242646781987,0,0,-0.40948864287790654,S
1,3,female,-0.5805310492667083,0,0,-0.5198034595229181,Q
0,1,male,1.384912266585257,1,1,1.4534175051419582,C
0,3,male,0.8846176043683931,0,0,-0.5213969574032534,S
1,1,female,-0.8306783803751403,1,0,3.684729650504547,C
1,1,male,0.3843229421515292,0,0,-0.16486854510134707,S
0,3,female,-0.8306783803751403,0,1,-0.3912351533531055,C
0,3,male,-0.3303837181582764,0,0,-0.5196427706610355,Q
0,3,male,-0.2589130521272958,1,0,-0.5174906876893942,S
0,2,male,0.6702056062754514,0,0,-0.1703683126955415,S
1,2,female,1.0990296024613346,0,0,-0.40948864287790654,S
1,1,male,0.8846176043683931,0,0,-0.16486854510134707,S
1,1,female,-0.544795716251218,0,0,2.2313562836561327,S
1,1,female,-0.40185438418925695,0,0,0.2792582524782459,C
0,1,male,0.741676272306432,0,0,-0.15984701816751742,S
1,1,male,1.3134416005542764,1,0,0.32700197408377774,S
0,3,male,-0.04450105403435416,0,0,-0.48632661329738697,S
0,2,male,1.5993242646781987,0,0,-0.4190534560852011,S
0,3,male,-0.7592077143441597,0,0,-0.5213969574032534,S
1,1,female,0.5987349402444708,0,0,3.684729650504547,C
1,2,female,-0.18744238609631528,0,0,-0.4668775221216741,S
0,3,male,-0.3303837181582764,0,0,-0.3712293900487281,Q
0,3,male,0.24138161008956807,0,0,-0.5190057541014297,S
1,2,female,-1.688326372746907,0,1,-0.03646092779341709,S
0,3,male,-0.9021490464061208,1,0,-0.5327943888210656,S
0,2,male,0.3128522761205486,0,0,-0.4190534560852011,S
0,2,male,1.4563829326162374,0,0,-0.4190534560852011,S
1,1,male,-0.18744238609631528,1,0,0.3480445631398259,S
0,3,male,-0.6877370483131792,0,0,-0.5020282106584818,S
1,2,female,0.026969611996626397,3,0,-0.2660164447684875,S
1,3,female,-0.5805310492667083,0,0,-0.5197231150919768,Q
0,2,male,-0.3303837181582764,1,0,-0.1703683126955415,S
0,3,female,-0.3303837181582764,1,0,-0.5161363101392413,S
1,1,female,-0.04450105403435416,0,0,3.3750688229183843,S
0,3,male,-1.330973042592004,0,0,-0.3083407432107661,C
0,3,male,-0.08023638704984444,0,0,-0.3597516141999746,S
0,3,female,1.3134416005542764,1,3,-0.010157691473356942,S
1,1,male,0.3843229421515292,0,0,9.132927597810493,C
1,1,male,0.741676272306432,0,0,-0.0938498070371847,S
0,1,male,0.45579360818250975,1,0,0.8406324433154977,S
1,1,female,-0.6162663822821985,2,2,4.351397131052981,C
0,3,male,-0.40185438418925695,1,0,-0.3597516141999746,S
1,3,male,0.09844027802760695,0,0,-0.5161363101392413,S
0,1,male,2.8857962532358488,1,1,0.6904648759609725,S
0,3,male,-0.9736197124371013,1,1,-0.2803636645794294,S
1,2,female,0.026969611996626397,0,0,-0.4190534560852011,S
0,1,male,-0.7592077143441597,1,0,0.3480445631398259,S
0,3,male,0.09844027802760695,0,0,-0.5194839947617944,Q
1,2,female,-1.8312677048088681,1,1,-0.2277571919393091,S
1,3,male,-1.688326372746907,0,1,-0.4290965099528604,S
0,3,male,0.24138161008956807,0,0,-0.4860071485362633,S
0,3,male,-0.47332505022023746,0,0,-0.5166948952305473,S
1,2,female,1.3134416005542764,1,2,0.5756871174734374,S
1,2,male,-2.0692650226920333,1,1,-0.39035901646331733,S
0,3,male,-0.11597172006533471,0,0,-0.5186078578720063,S
1,1,female,0.24138161008956807,0,0,0.9869740853871052,S
0,3,male,0.8131469383374125,0,0,-0.5314400112709127,S
1,3,male,-0.6877370483131792,0,0,-0.5294467041985125,C
1,1,female,0.45579360818250975,1,2,1.6278165702758434,S
0,3,male,-0.9736197124371013,0,0,-0.5190057541014297,S
1,1,female,1.5278535986472181,1,0,0.8235745554416085,S
0,1,male,0.741676272306432,0,0,0.08979460654287166,C
0,3,female,0.06270494501211668,0,0,-0.5194839947617944,Q
0,3,male,-0.3303837181582764,1,0,-0.20575812156253154,Q
0,3,male,0.1699109440585875,0,0,-0.5077670985828585,S
0,3,male,-0.40185438418925695,0,0,-0.4860071485362633,S
0,3,male,1.3134416005542764,0,0,-0.5174906876893942,S
0,2,female,1.9566775948331014,0,0,-0.4668775221216741,S
1,2,female,1.7422655967401597,1,3,-0.2277571919393091,S
0,3,male,-0.8306783803751403,0,0,-0.5194839947617944,S
0,3,male,-0.3303837181582764,0,0,-0.5194839947617944,Q
1,3,female,-1.7597970387778874,0,0,-0.4290965099528604,S
0,3,male,-0.3303837181582764,0,0,-0.5197231150919768,Q
1,1,female,0.9560882703993736,0,1,3.3750688229183843,S
1,3,female,-1.188031710530043,0,0,-0.5294467041985125,C
1,1,female,-0.9021490464061208,1,0,0.4226501061567237,S
0,1,male,-0.04450105403435416,0,0,-0.0938498070371847,S
0,3,male,-0.3303837181582764,1,2,-0.21914886005274398,S
1,3,female,-0.8306783803751403,0,0,-0.524346745796383,S
0,3,male,-1.5453850406849459,4,1,-0.11058823014995024,Q
1,3,male,-2.04567970290181,1,2,-0.2741465359946879,S
0,1,male,1.1705002684923154,0,0,0.8473278125606041,C
0,2,male,-0.9736197124371013,0,0,-0.1703683126955415,S
0,1,male,0.741676272306432,0,0,-0.08053941297791356,C
0,2,male,0.6702056062754514,0,0,-0.4190534560852011,S
1,1,female,1.384912266585257,0,0,-0.1717226902456944,S
1,3,female,0.09844027802760695,0,0,-0.5016303144290584,S
0,3,male,0.026969611996626397,0,0,-0.5294467041985125,C
0,3,female,0.026969611996626397,1,1,-0.20575812156253154,S
1,2,female,0.09844027802760695,1,1,-0.1655859060918942,S
1,1,male,-1.330973042592004,1,2,1.6278165702758434,S
1,3,male,-2.087132689199778,0,1,-0.5048173101897289,C
1,3,male,-0.18744238609631528,0,0,-0.534309455233101,S
0,3,male,0.09844027802760695,0,0,-0.5190057541014297,S
0,1,male,0.6702056062754514,0,0,-0.6677385994748607,S
0,3,female,-0.8306783803751403,0,0,-0.5190057541014297,S
1,1,female,0.24138161008956807,1,0,0.3480445631398259,S
0,3,male,-0.2589130521272958,0,0,-0.5168536711297884,S
0,3,male,0.6702056062754514,0,0,-0.20575812156253154,S
0,2,male,0.3843229421515292,0,0,-0.4668775221216741,S
0,3,female,-1.688326372746907,4,2,-0.06945953335858349,S
0,3,male,0.06270494501211668,0,0,-0.5137451068374177,S
0,3,female,-0.47332505022023746,0,0,-0.5161363101392413,S
0,2,male,0.09844027802760695,1,1,0.04013792229588093,C
0,3,male,0.9560882703993736,0,0,-0.5443525091007604,S
0,3,male,-1.4024437086229846,3,2,-0.13402202250782205,S
1,1,female,1.5993242646781987,1,1,1.1208814702892296,S
1,3,male,-0.18744238609631528,0,0,-0.5020282106584818,S
0,1,male,0.5987349402444708,0,0,-0.6677385994748607,S
1,3,female,-0.18744238609631528,0,1,-0.4290965099528604,S
0,3,male,-1.9742090368708292,4,1,0.09146844885414819,S
0,3,male,-0.3303837181582764,0,0,-0.5347876958934658,Q
0,3,male,-0.3303837181582764,0,0,0.4130049485184879,S
1,2,male,-2.04567970290181,0,2,0.04013792229588093,C
1,3,male,-0.3303837181582764,0,0,-0.5194839947617944,Q
1,1,female,2.3140309249880042,0,0,0.8626315136922753,S
1,3,female,-1.0450903784680818,1,0,-0.3912351533531055,C
1,2,male,-2.0578297161270767,1,1,-0.3090581042013132,S
0,3,male,-0.47332505022023746,0,0,-0.5174906876893942,S
0,3,male,-0.8306783803751403,0,0,-0.5089627002337703,S
1,1,female,0.6702056062754514,1,1,0.9230486127974724,C
0,3,male,-0.6162663822821985,0,0,-0.5020282106584818,S
1,1,male,0.741676272306432,0,0,-0.09958869496156147,C
0,3,male,-0.6877370483131792,0,0,-0.5161363101392413,S
0,2,male,-0.9736197124371013,0,0,-0.4668775221216741,S
1,1,female,0.026969611996626397,0,0,-0.0747201806225955,C
0,3,male,0.3485876091360389,0,0,-0.5445916294309427,C
0,3,male,0.8846176043683931,0,0,-0.5233099200447122,S
0,3,male,0.3843229421515292,0,0,-0.5166948952305473,C
0,2,male,-0.11597172006533471,0,1,-0.03646092779341709,S
1,1,female,0.3843229421515292,1,0,1.0367914584959785,C
0,3,male,-1.8312677048088681,4,2,-0.06945953335858349,S
0,3,male,3.171678917359771,0,0,-0.5190057541014297,S
0,3,female,-1.4739143746539654,1,1,-0.3760921410833167,C
1,1,female,-0.9736197124371013,0,1,0.08596868125995377,S
0,2,female,1.0275589364303541,1,0,-0.1703683126955415,S
1,3,female,-0.8306783803751403,0,1,-0.48887659249845167,S
1,1,female,1.0990296024613346,1,1,2.4860997797312927,S
1,1,male,1.5278535986472181,0,0,-0.15984701816751742,S
1,3,female,-0.40185438418925695,0,3,-0.29933451509477754,C
0,3,male,0.8131469383374125,2,0,-0.39785209112991193,S
0,2,male,-0.6162663822821985,1,0,-0.4477478957070849,S
1,1,female,1.3134416005542764,0,0,-0.1717226902456944,S
0,2,male,-0.40185438418925695,0,0,-0.4190534560852011,S
1,2,female,0.8846176043683931,0,0,-0.4190534560852011,S
1,2,female,-0.18744238609631528,1,0,-0.4026344977335592,C
0,1,male,0.09844027802760695,0,0,0.2982271900309527,S
0,3,male,-0.3303837181582764,0,0,-0.4860071485362633,S
1,3,male,-1.8312677048088681,1,1,-0.45476272971331483,S
1,1,female,1.2419709345232959,1,1,0.3376036130427431,S
0,1,male,0.24138161008956807,0,0,-0.5720904674019147,S
0,3,male,1.2419709345232959,0,0,-0.49557196174355794,S
1,2,female,-0.11597172006533471,1,0,-0.2086275655247199,C
1,3,female,-1.0450903784680818,0,0,-0.5295270486294538,C
0,3,male,-0.6877370483131792,0,0,-0.4793921237220984,S
1,1,female,1.885206928802121,0,1,0.9230486127974724,C
1,2,female,-0.3303837181582764,0,1,-0.1703683126955415,S
0,3,male,0.24138161008956807,0,0,-0.5166948952305473,S
0,3,female,-0.544795716251218,0,0,-0.46655805736055045,S
0,2,male,-0.11597172006533471,0,0,-0.4668775221216741,S
0,3,female,0.6702056062754514,0,5,-0.11058823014995024,Q
1,1,female,-0.7592077143441597,0,0,-0.0938498070371847,S
0,3,female,-0.5805310492667083,1,2,-0.21914886005274398,S
1,1,male,-0.2589130521272958,0,0,-0.0938498070371847,C
0,3,male,0.1699109440585875,0,0,-0.5194839947617944,Q
